"[4.89903259 4.89046469 4.88242289 4.87473959 4.86721545 4.85968835
 4.85207261 4.84436849 4.83664182 4.82897408 4.82138268]","[23.16529465 23.24483434 23.32442901 23.40405916 23.48370455 23.56334965
 23.64298632 23.7226145  23.80224049 23.88187217 23.96151117]"
"[4.86746645 4.85906461 4.85112381 4.84349113 4.83599303 4.82849117
 4.82091358 4.81326132 4.80559048 4.79796969 4.79041307]","[23.22335243 23.30290988 23.38251472 23.46214975 23.54179758 23.62144507
 23.70108538 23.78071856 23.86034995 23.93998614 24.01962845]"
"[4.83795309 4.8296289  4.82173475 4.81414058 4.80668217 4.79922276
 4.79168872 4.78407923 4.77644989 4.76887048 4.76135667]","[23.27030182 23.34986745 23.42947694 23.50911565 23.58876721 23.66841869
 23.74806313 23.82770041 23.90733578 23.98697592 24.06662228]"
"[4.82659483 4.81844452 4.81065081 4.80308531 4.79561572 4.78814125
 4.78061145 4.77302855 4.76543325 4.75787401 4.75035987]","[23.29999161 23.37957527 23.45919468 23.53883613 23.61848665 23.69813671
 23.77778156 23.85742137 23.93706    24.01670206 24.09634839]"
"[4.79342985 4.78537119 4.77759092 4.76998339 4.76244643 4.7549047
 4.7473216  4.73969952 4.7320687  4.7244645  4.71689322]","[23.94441795 24.02401098 24.10363172 24.18326918 24.26291335 24.34255707
 24.42219686 24.50183294 24.58146817 24.66110595 24.74074687]"
"[4.76899481 4.76103671 4.7532822  4.74564793 4.73806036 4.73046816
 4.72284767 4.71520148 4.70755004 4.69991644 4.69230422]","[24.39551353 24.4751167  24.55473997 24.63437487 24.71401424 24.79365317
 24.87328939 24.95292315 25.03255641 25.11219138 25.19182839]"
"[4.76489258 4.75698036 4.74922696 4.74157345 4.73396133 4.72634684
 4.71870837 4.71104703 4.70338035 4.69572914 4.68809742]","[24.54435158 24.62395933 24.70358271 24.78321577 24.86285279 24.94248959
 25.02212409 25.1017564  25.18138819 25.26102147 25.34065662]"
"[4.74340868 4.73553342 4.72780563 4.72018134 4.71260423 4.70502708
 4.69742427 4.68979526 4.68215914 4.67454013 4.66694415]","[24.56707382 24.64668524 24.72631112 24.80594698 24.88558734 24.9652277
 25.04486561 25.12450102 25.20413575 25.28377211 25.36341068]"
"[4.74564552 4.73777189 4.73004052 4.72240977 4.71482518 4.7072407
 4.69963122 4.6919961  4.68435397 4.67672854 4.66912569]","[24.58278847 24.66240005 24.74202558 24.82166082 24.90130047 24.98094013
 25.06057741 25.14021223 25.21984638 25.29948213 25.37912004]"
"[4.72365808 4.71583822 4.70814318 4.70053119 4.69295546 4.68537879
 4.67778185 4.67016483 4.66254269 4.65493385 4.64734244]","[24.72192955 24.80154643 24.88117548 24.96081252 25.04045301 25.12009342
 25.19973189 25.27936845 25.35900452 25.43864186 25.51828086]"
"[4.69892693 4.69114951 4.6834841  4.67589508 4.66834009 4.66078465
 4.65321044 4.64561736 4.63801929 4.63043363 4.62286447]","[24.84283638 24.92245742 25.00208933 25.08172856 25.16137103 25.24101345
 25.32065409 25.40029293 25.4799313  25.55957085 25.63921197]"
"[4.6711154  4.66341879 4.6558138  4.64826714 4.64074495 4.63322155
 4.62568411 4.61813316 4.61057896 4.60303383 4.59550031]","[24.89980507 24.97943397 25.05907167 25.13871492 25.21836049 25.29800595
 25.37765008 25.45729293 25.53693547 25.61657887 25.69622337]"
